company,country,product_category,brand_name,contact_name,email_address,address,license_number,certification_body,expiry_date,product_details
Alli Knits,India (IN),Fabrics,,,,"19/1, K.N.P Subramania Nagar Pudur main road Dharapuram Road,",GCL-301825,GCL International,2024-07-20,Greige fabrics (PC0026) Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Greige fabrics (PC0026) Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104) Greige fabrics (PC0026) Knitted Fabrics (PD0058) 93% Organic Cotton (RM0104) + 7% Elastane (Spandex) (RM0160) Greige fabrics (PC0026) Knitted Fabrics (PD0058) 92% Organic Cotton (RM0104) + 8% Elastane (Spandex) (RM0160) Greige fabrics (PC0026) Knitted Fabrics (PD0058) 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Greige fabrics (PC0026) Knitted Fabrics (PD0058) 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 93% Organic Cotton (RM0104) + 7% Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 92% Organic Cotton (RM0104) + 8% Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Knitted Fabrics (PD0058) 96% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160) Greige fabrics (PC0026) Knitted Fabrics (PD0058) 96% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160)
ALLIANCE APPAREL,Pakistan (PK),"Children's wear, Ladieswear, Men's wear",,,,"Sajjad Estate, Chak # 117 JB, Dhanola,",USB 005637,USB Certification,2024-04-11,"Pants
singlets (PD0007) - 100% organic cotton (RM0104)
trousers (PD0003) - 100% organic cotton (RM0104) T-shirts"
Alliance Knit Composite Ltd.,Bangladesh (BD),"Babywear, Children's wear, Ladieswear, Men's wear",,,,"Holdings- 08/118, Pukurpar, Zirabo, Ashulia, Savar, Dhaka, BD-C, 1341, Bangladesh, BD",GOTS-20200201,GSCS,2024-10-14,"Activewear
Babies' clothing (PD0013)
Hoodies
Knitted fabrics (PD0058)
Overcoats
Pants
Shirts
T-shirts
Undergarment
blouses (PD0005)
jackets
robes (PD0006)
singlets (PD0007)
sleepwear
sportswear (PD0008)
sweatshirts (PD0100)
trousers (PD0003)
vests (PD0001)"
Alliance Technocrats Pvt. Ltd.,India (IN),"Fabrics, Yarns",,,harshit@alliancetechnocrats.com,"A/83, Shaligram Towers, B/H. Umiya Vijay Society, Satellite,",CU 845579,Control Union Certifications,2024-07-11,"Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 100% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 100% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 100% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 100% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
Greige yarns (PC0030) / Carded yarns (PD0067) - 100% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 100% Organic Cotton (RM0104)
Greige yarns (PC0030) / Open-end yarns (PD0066) - 100% Organic Cotton (RM0104)"
ALLIED INTERNATIONAL,Pakistan (PK),"Ladieswear, Men's wear",,,,"Near Sitara Sapna City, Ismail Masjid to Siddhu Pur Road -",USB TEX5363,USB Certification,2023-12-25,"Shirts
blouses (PD0005) - 100% organic cotton (RM0104) T-shirts
singlets (PD0007) - 100% organic cotton (RM0104) Pants
suit- pants (PD0002) - 100% organic cotton (RM0104)
trousers (PD0003) - 100% organic cotton (RM0104) Suits"
ALLISON A/S,Denmark (DK),Hygiene products,,,,,66165,Ecocert Greenlife,2024-06-30,"100% organic cotton (RM0104)
Personal care hygiene (PC0013)
Topical products (PD0032)
organic"
Allsize Company,Denmark (DK),Men's wear,By Garment Makers ; North 56°4,,jlh@Allsize.net,,199661,Ecocert Greenlife,2024-03-31,"Men apparel: Sweaters
Overcoats
Pants
T-shirts
cardigans (PD0004)
jackets
pullovers
singlets (PD0007) - organic
trousers (PD0003)
vests (PD0001)"
Allwin Export,India (IN),Fabrics,,Preetham Raajasekar,preetham@allwinexport.com,,ICEA-TX-1014,ICEA Istituto per la Certificazione Etica e Ambientale,2024-05-13,"Dyed fabrics (PC0025)
Greige fabrics (PC0026)
Printed Fabrics (PC0039)"
Alma & Lovis,Germany (DE),"Garments, Ladieswear",,Elke Schilling,info@almalovis.de,,CERES-0117,Ceres,2024-02-29,"Dresses skirts (PD0011)
Overcoats jackets vests (PD0001)
Pants trousers (PD0003)
Shirts blouses (PD0005)
Sweaters pullovers cardigans (PD0004)
T-shirts singlets (PD0007)"
Alma-Ras d.o.o,Bosnia and Herzegovina (BA),"Ladieswear, Men's wear",,,eldina.karajcic@alma-ras.com,,1054010,Control Union Certifications,2024-12-07,"Undergarment
robes (PD0006)
sleepwear"
ALMATEX 1972 SRL SOCIETA' UNIPERSONALE,Italy (IT),Fabrics,,,,,ICEA-TX-1272,ICEA Istituto per la Certificazione Etica e Ambientale,2024-05-27,Fabrics (PC0028)
ALMAXTEX TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,Turkey (TR),"Men's wear, Home Textiles",,,,"Karapinar Mah. Ankara Yolu Cad. No:900 , Yildirim",USB 004802,USB Certification,2024-08-04,"Bed linen
bed sheets (PD0015) - 100% organic cotton (RM0104) T-shirts
cushions (PD0023) - 100% organic cotton (RM0104)
singlets (PD0007) - 100% organic cotton (RM0104) Pillows"
Almer Tekstil San. ve Tic A.S.,Turkey (TR),Yarns,,Tülay Fidan,laboratuvar@almertekstil.com.tr,Sahabiye Mah. Oguz Cad. No: 4 Kocasinan,CU 1014596,Control Union Certifications,2024-08-03,Yarns
Almodo Altunlar Tekstil San. Ve Tic. A.S.,Turkey (TR),Fabrics,,Sevnur Kara,sevnur.kara@almodo.com.tr,15 Temmuz Mah. Bahar Cad. J Blok No:43 Kat:10,CU 857358,Control Union Certifications,2024-02-25,Fabrics
ALNATURA PRODUKTIONS- UND HANDELS GMBH,Germany (DE),"Accessories, Hygiene products, Babywear, Ladieswear, Socks, Men's wear, Garments, Underwear, Product category (other), Toys",,,,,209554,Ecocert Greenlife,2023-12-31,Organic Textiles Made with organic Textiles
ALNER TEKSTİL BOYAMA TURİZM İNŞ SAN TİC LTD. ŞTİ,Turkey (TR),"Babywear, Children's wear, Garments, Ladieswear, Men's wear",,,,,CERES-0953,Ceres,2024-02-11,"Babies’ apparel (PC0003)
Children’s apparel (PC0004)
Men’s apparel (PC0001)
Women’s apparel (PC0002)"
Alno-Tex GmbH,Germany (DE),"Garments, Home Textiles",,,,,1116170,Control Union Certifications,2024-10-07,"Children's apparel (PC0004)
Men's apparel (PC0001)
Product categories:Home textiles (PC0010)
Unisex apparel (PC0005)"
Aloha Tekstil Tur. Ins. En. San. Ve Tic. A.S.,Turkey (TR),"Fabrics, Yarns",,Aybuke Gercek,aybuke.gercek@alohatekstil.com.tr,Velimese Mah. Hacı Seremet Cd. No: 17/1 Ic Kapı No: 1 Ergene,CU 812279,Control Union Certifications,2024-11-16,"Dyed fabrics (PC0025)
Dyed yarns (PC0029)
Greige fabrics (PC0026)
Greige yarns (PC0030)
Undyed fabrics (PC0027)
Undyed yarns (PC0031)"
Alok Industries Ltd.,India (IN),"Fabrics, Garments, Yarns, Accessories, Home Textiles, Product category (other)",,Mr. Deepak Mane,deepak.mane@alokind.com,"Peninsula Tower No:1 Peninsula Corporate Park, G.K. Mark, Lower Parel,",CU 803701,Control Union Certifications,2024-06-25,"Babies' apparel (PC0003) / Babies' clothing (PD0013) - 100.0% Organic Cotton (RM0104)
Carried accessories (PC0011) / Bags
Children's apparel (PC0004) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 100% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 2.4% Elastane (Spandex) (RM0160) + 97.6% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 4.0% Elastane (Spandex) (RM0160) + 96.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 7.0% Elastane (Spandex) (RM0160) + 93.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 8.0% Elastane (Spandex) (RM0160) + 92.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 92% In Conversion Cotton (RM0103) + 8% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 93% In Conversion Cotton (RM0103) + 7% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 94.0% Organic Cotton (RM0104) + 6.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 97.5% Organic Cotton (RM0104) + 2.5% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 98.0% Organic Cotton (RM0104) + 2.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 1.0% Elastane (Spandex) (RM0160) + 99.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 96.0% Organic Cotton (RM0104) + 4.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 98.0% Organic Cotton (RM0104) + 2.0% Elastane (Spandex) (RM0160)
Dyed yarns (PC0029) / Carded yarns (PD0067) - 97% Organic Cotton (RM0104) + 3% Recycled pre/post-consumer Polyester (RM0187)
Dyed yarns (PC0029) / Normally combed yarns (PD0102) - 100.0% Organic Cotton (RM0104)
Dyed yarns (PC0029) / Normally combed yarns (PD0102) - 70.0% Organic Cotton (RM0104) + 30.0% Lyocell (RM0226)
Dyed yarns (PC0029) / Open-end yarns (PD0066) - 100% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 97.5% Organic Cotton (RM0104) + 2.5% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Carded yarns (PD0067) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 91.67% Organic Cotton (RM0104) + 8.33% Elastane (Spandex) (RM0160)
Greige yarns (PC0030) / Open-end yarns (PD0066) - 100% Organic Cotton (RM0104)
Home textiles (PC0010) / Bed linen
Home textiles (PC0010) / Blankets
Home textiles (PC0010) / Blankets
Home textiles (PC0010) / Carpets
Home textiles (PC0010) / Curtains
Home textiles (PC0010) / Handkerchiefs (PD0029) - 100.0% Organic Cotton (RM0104)
Home textiles (PC0010) / Other [Comforters] (PD0100) - 100.0% Organic Cotton (RM0104)
Home textiles (PC0010) / Other [Duvet covers] (PD0100) - 100.0% Organic Cotton (RM0104)
Home textiles (PC0010) / Other [Fitted sheets] (PD0100) - 100.0% Organic Cotton (RM0104)
Home textiles (PC0010) / Other [Sheet Set] (PD0100) - 100.0% Organic Cotton (RM0104)
Home textiles (PC0010) / Pillows
Home textiles (PC0010) / Table linen
Home textiles (PC0010) / Table linen
Home textiles (PC0010) / Towels
Men's apparel (PC0001) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Men's apparel (PC0001) / Woven fabrics (PD0059) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104)
Men's apparel (PC0001) / Woven fabrics (PD0059) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Outdoor (PC0018) / Sleeping bags (PD0044) - 100.0% Organic Cotton (RM0104)
Printed fabrics (PC0039) / Knitted fabrics (PD0058) - 100% Organic Cotton (RM0104)
Undyed fabrics (PC0027) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Undyed fabrics (PC0027) / Knitted fabrics (PD0058) - 6.0% Elastane (Spandex) (RM0160) + 94.0% Organic Cotton (RM0104)
Undyed fabrics (PC0027) / Knitted fabrics (PD0058) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Undyed fabrics (PC0027) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Undyed fabrics (PC0027) / Woven fabrics (PD0059) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Undyed fibers (PC0034) / Lint cotton (PD0074) - 100.0% Organic Cotton (RM0104)
Undyed yarns (PC0031) / Normally combed yarns (PD0102) - 100.0% Organic Cotton (RM0104)
Undyed yarns (PC0031) / Open-end yarns (PD0066) - 100% Organic Cotton (RM0104)
Unisex apparel (PC0005) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Unisex apparel (PC0005) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Women's apparel (PC0002) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Women's apparel (PC0002) / Woven fabrics (PD0059) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Women's apparel (PC0002) / Woven fabrics (PD0059) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160)
Worn accessories (PC0012) / Gloves
Worn accessories (PC0012) / Neckties
bed sheets (PD0015) - 100.0% Organic Cotton (RM0104)
bedspreads
bedspreads
blinds (PD0020) - 100% Organic Cotton (RM0104)
bow ties
cravats (PD0027) - 100.0% Organic Cotton (RM0104)
cushions (PD0023) - 100.0% Organic Cotton (RM0104)
floor coverings (PD0022) - 100.0% Organic Cotton (RM0104)
hand covering (PD0026) - 100.0% Organic Cotton (RM0104)
handbags
kitchen linen
mittens
napkins (PD0016) - 100.0% Organic Cotton (RM0104)
napkins (PD0016) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
pouches (PD0024) - 100.0% Organic Cotton (RM0104)
quilts (PD0019) - 100.0% Organic Cotton (RM0104)
quilts (PD0019) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
rugs
singlets (PD0007) - 100.0% Organic Cotton (RM0104)
singlets (PD0007) - 93.0% Organic Cotton (RM0104) + 7.0% Elastane (Spandex) (RM0160)
singlets (PD0007) - 96.0% Organic Cotton (RM0104) + 4.0% Elastane (Spandex) (RM0160)
tablecloth
tablecloth
toilet linen (PD0017) - 100.0% Organic Cotton (RM0104)
totes"
ALPANI BVBA,Belgium (BE),Fabrics,,Danny VAN DER SCHUEREN,production@alpani.be,Opgeëistenstraat 60,00234512,Ecocert Greenlife,2024-04-11,Dyed fabrics (PC0025)
ALPER ORME VE KUMASCILIK SAN. TIC. A.S.,Turkey (TR),Fabrics,,Aydin Demirtas,,"Yakuplu Beysan San. Sit. Dereboyu Cad. No: 51,",GCL-300209,GCL International,2024-11-16,Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 96% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 94% Organic Cotton (RM0104) + 6% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 93% Organic Cotton (RM0104) + 7% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 92% Organic Cotton (RM0104) + 8% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)] Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)] Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)] Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 96% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 88% Organic Cotton (RM0104) + 12% Recycled Pre/post Consumer Polyester (RM0187)]
ALPEREN IPLIK SAN VE TIC LTD STI,Turkey (TR),Yarns,,,,"Yazidere Mah. Yazidere Sok. No:186, Incirliova",USB TEX4382,USB Certification,2024-03-21,Super combed yarns (PD0068) - 100% organic cotton (RM0104) Carded yarns (PD0067) - 100% organic cotton (RM0104) Open-end yarns (PD0066) - 100% organic cotton (RM0104) Normally Combed Yarns (PD0102) - 100% organic cotton (RM0104) Highly Combed Yarns (PD0103) - 100% organic cotton (RM0104)
ALPERTEKS MENSUCAT SAN. VE TIC. AS.,Turkey (TR),"Fabrics, Yarns",,,,"ORGANIZE SANAYI BOLGESI 114.CADDE NO:417, Merkez",USB TEX5796,USB Certification,2024-05-10,Woven fabrics (PD0059) - 100% organic cotton (RM0104) Open-end yarns (PD0066) - 100% organic cotton (RM0104) Woven fabrics (PD0059) - 97% organic cotton (RM0104) + 3% elastane (spandex) (RM0160)
ALPES MANIFATTURA FILATI SPA,Italy (IT),Yarns,,Valeria Bigolin,ricercasviluppo@alpesfilati.com,,ICEA-TX-22,ICEA Istituto per la Certificazione Etica e Ambientale,2024-05-15,Dyed yarns (PC0029)
ALPHA CLOTHING LTD.,Bangladesh (BD),"Babywear, Children's wear, Ladieswear, Men's wear",,,,"Tenguri, BKSP, Ashulia, Savar 1349 Dhaka -",USB TEX6346,USB Certification,2024-01-09,"Pants
blouses (PD0005) - 100% organic cotton (RM0104) T-shirts
jackets
robes (PD0006) - 100% organic cotton (RM0104) Babies clothing (PD0013) - 100% organic cotton (RM0104)
singlets (PD0007) - 100% organic cotton (RM0104) Dresses
skirts (PD0011) - 100% organic cotton (RM0104) Overcoats
sleepwear
trousers (PD0003) - 100% organic cotton (RM0104) Shirts
vests (PD0001) - 100% organic cotton (RM0104) Undergarment"
ALPHA INDUSTRIES GMBH & CO. KG,Germany (DE),"Ladieswear, Men's wear",,,,Siemensstraße 11 Neu-Isenburg,USB 004341,USB Certification,2024-03-06,"T-shirts
singlets (PD0007) - 100% organic cotton (RM0104)"
Alpha knitting (Pvt) Ltd,Pakistan (PK),"Children's wear, Fabrics, Ladieswear, Men's wear, Yarns",,,,"220 R.B Pathanwala,Jhang road",1015637,Control Union Certifications,2024-10-21,"Children's apparel (PC0004) Pants
singlets (PD0007) 100.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Knitted fabrics (PD0058) 100.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Knitted fabrics (PD0058) 100.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Knitted fabrics (PD0058) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Dyed yarns (PC0029) Carded yarns (PD0067) 100.0%Organic Cotton (RM0104) Dyed yarns (PC0029) Carded yarns (PD0067) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Dyed yarns (PC0029) Normally combed yarns (PD0102) 100.0%Organic Cotton (RM0104) Dyed yarns (PC0029) Normally combed yarns (PD0102) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Dyed yarns (PC0029) Open-end yarns (PD0066) 100.0%Organic Cotton (RM0104) Dyed yarns (PC0029) Open-end yarns (PD0066) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Greige fabrics (PC0026) Knitted fabrics (PD0058) 100.0%Organic Cotton (RM0104) Greige fabrics (PC0026) Knitted fabrics (PD0058) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Greige yarns (PC0030) Carded yarns (PD0067) 100.0%Organic Cotton (RM0104) Greige yarns (PC0030) Carded yarns (PD0067) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Greige yarns (PC0030) Normally combed yarns (PD0102) 100.0%Organic Cotton (RM0104) Greige yarns (PC0030) Normally combed yarns (PD0102) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Greige yarns (PC0030) Open-end yarns (PD0066) 100.0%Organic Cotton (RM0104) Greige yarns (PC0030) Open-end yarns (PD0066) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Outdoor (PC0018) Sleeping bags (PD0044) 100.0%Organic Cotton (RM0104) Outdoor (PC0018) Sleeping bags (PD0044) 100.0%Organic Cotton (RM0104)
trousers (PD0003) 100.0%Organic Cotton (RM0104) Children's apparel (PC0004) T-shirts"
Alpha Omega Egypt Clothing manufacturers S.A.E,Egypt (EG),Men's wear,,Wessam Hossam,w.hossam@aoegypt.com,"1st Industrial Zone, St. No 90, Plot No.80, 6th of October City, Giza, Egypt.",CB-GOTS-CUC-03- 1227356,Control Union Certifications,2024-02-11,Product categories: Men's apparel (PC0001)
ALPHA ORGANICS CLOTHING INDIA,India (IN),"Accessories, Babywear, Ladieswear, Children's wear, Fabrics, Men's wear",,A SIVABALU,info@alphaorganicsclothing.com,,ICEA-TX-3186,ICEA Istituto per la Certificazione Etica e Ambientale,2024-06-06,"Babies' apparel (PC0003)
Children's apparel (PC0004)
Dyed fabrics (PC0025)
Home textiles (PC0010)
Men's apparel (PC0001)
Women's apparel (PC0002)
Worn accessories (PC0012)"
Alpha Textile Free Zone,Egypt (EG),"Babywear, Children's wear, Ladieswear, Men's wear",,Mehmet Dal,mehmetd@gamateks.com,"Public Free zone, block# 800, Alexandria, Egypt",CB-GOTS-CUC-03- 1052404,Control Union Certifications,2024-04-12,"Babies' apparel (PC0003)
Children's apparel (PC0004)
Men's apparel (PC0001)
Product categories: Women's apparel (PC0002)"
Alpin Corap San.ve Tic. A.S.,Turkey (TR),Socks,,Duygu Dursun Pancaroglu,isg@alpincorap.com.tr,Bakir ve Pirinc Sanayicileri Sitesi Mustafa Kurtoglu Cad. No: 18 Beylikduzu,CU 815206,Control Union Certifications,2024-08-08,Socks - 100% Organic Cotton Socks - 75% Organic Cotton + 22% Polyamide + 3% Elastane Socks - 95% Organic Cotton + 5% Elastane
ALPINE EXPO TEX (P) LTD,India (IN),Fabrics,,,,,EGL/158063/GOTS,Ecocert Greenlife,2024-06-30,Dyed fabrics (PC0025) - Knitted Fabric (PD0058) - 100% organic cotton (RM0104) Dyed fabrics (PC0025) - Woven fabrics (PD0059) - 100% organic cotton (RM0104) Greige fabrics (PC0026) - Woven fabrics (PD0059) - 100% organic cotton (RM0104) Printed fabrics (PC0039) - Woven fabrics (PD0059) - 100% organic cotton (RM0104)
Alpine Knits India Pvt Ltd,India (IN),"Fabrics, Yarns",,Thirumaran K,,Chittambalam Village,GCL-300444,GCL International,2024-01-25,Greige Yarns (PC0030) [Carded Yarns (PD0067) 100% Organic cotton (RM0104)] Greige Yarns (PC0030) [Normally Combed Yarns (PD0102) 100% Organic Cotton (RM0104)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 94% Organic Cotton (RM0104) + 6% Viscose (rayon) (RM0238)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)]
