company,country,product_category,brand_name,contact_name,email_address,address,license_number,certification_body,expiry_date,product_details
Ayablu Inc. DBA Burts Bees Baby,United States (US),"Babywear, Children's wear, Home Textiles",,,asauer@burtsbeesbaby.com,,831717,Control Union Certifications,2024-03-29,"Babies' apparel (PC0003) Babies' clothing (PD0013) 100.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 100.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 100.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 100.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 100.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 2.0%Elastane (Spandex) (RM0160) 26.0%Recycled pre/post-consumer Polyester (RM0187) 72.0%Organic Cotton (RM0104) Made With Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 97.0%Organic Cotton (RM0104) 3.0%Elastane (Spandex) (RM0160) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 3.0%Elastane (Spandex) (RM0160) 97.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' accessories (PD0014) 100.0%Organic Cotton (RM0104) Organic Babies' apparel (PC0003) Babies' clothing (PD0013) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Dresses
bed sheets (PD0015) 100.0%Organic Cotton (RM0104) Organic Home textiles (PC0010) Blankets
bedspreads
bedspreads
blouses (PD0005) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Shirts
blouses (PD0005) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Sweaters
caps
caps
cardigans (PD0004) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) T-shirts
cardigans (PD0004) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Tops (PD0073) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Undergarment
cardigans (PD0004) 100.0%Organic Cotton (RM0104) Organic Women's apparel (PC0002) T-shirts
head coverings (PD0030) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Overcoats
head coverings (PD0030) 100.0%Organic Cotton (RM0104) Organic Worn accessories (PC0012) Pants
hosiery (PD0009) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Sweaters
jackets
jackets
kitchen linen
pullovers
pullovers
pullovers
quilts (PD0019) 100.0%Organic Cotton (RM0104) Organic Home textiles (PC0010) Bed linen
quilts (PD0019) 100.0%Organic Cotton (RM0104) Organic Home textiles (PC0010) Towels
robes (PD0006) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Dresses
robes (PD0006) 100.0%Organic Cotton (RM0104) Organic Home textiles (PC0010) Blankets
robes (PD0006) 100.0%Organic Cotton (RM0104) Organic Men's apparel (PC0001) Undergarment
robes (PD0006) 100.0%Organic Cotton (RM0104) Organic Women's apparel (PC0002) Undergarment
robes (PD0006) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic Worn accessories (PC0012) Hats
robes (PD0006) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Men's apparel (PC0001) Undergarment
robes (PD0006) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Women's apparel (PC0002) Undergarment
robes (PD0006) 98.0%Organic Cotton (RM0104) 2.0%Elastane (Spandex) (RM0160) Organic Women's apparel (PC0002) Pants
singlets (PD0007) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) T-shirts
singlets (PD0007) 100.0%Organic Cotton (RM0104) Organic Men's apparel (PC0001) T-shirts
singlets (PD0007) 100.0%Organic Cotton (RM0104) Organic Women's apparel (PC0002) T-shirts
singlets (PD0007) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Undergarment
singlets (PD0007) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic Men's apparel (PC0001) Undergarment
singlets (PD0007) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic Women's apparel (PC0002) Undergarment
singlets (PD0007) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Children's apparel (PC0004) T-shirts
singlets (PD0007) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Men's apparel (PC0001) T-shirts
singlets (PD0007) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Women's apparel (PC0002) T-shirts
singlets (PD0007) 97.0%Organic Cotton (RM0104) 3.0%Elastane (Spandex) (RM0160) Organic Men's apparel (PC0001) T-shirts
skirts (PD0011) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Hats
skirts (PD0011) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Overcoats
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
toilet linen (PD0017) 100.0%Organic Cotton (RM0104) Organic Men's apparel (PC0001) Pants
trousers (PD0003) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Pants
trousers (PD0003) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Socks
trousers (PD0003) 100.0%Organic Cotton (RM0104) Organic Women's apparel (PC0002) Pants
trousers (PD0003) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Organic
trousers (PD0003) 3.0%Elastane (Spandex) (RM0160) 97.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Pants
trousers (PD0003) 3.0%Elastane (Spandex) (RM0160) 97.0%Organic Cotton (RM0104) Organic Men's apparel (PC0001) T-shirts
trousers (PD0003) 5.0%Elastane (Spandex) (RM0160) 95.0%Organic Cotton (RM0104) Organic Women's apparel (PC0002) Sweaters
trousers (PD0003) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Children's apparel (PC0004) Pants
trousers (PD0003) 95.0%Organic Cotton (RM0104) 5.0%Elastane (Spandex) (RM0160) Organic Men's apparel (PC0001) Pants
trousers (PD0003) 98.0%Organic Cotton (RM0104) 2.0%Elastane (Spandex) (RM0160) Organic Children's apparel (PC0004) Shirts
vests (PD0001) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Pants
vests (PD0001) 100.0%Organic Cotton (RM0104) Organic Children's apparel (PC0004) Pants"
Aycan Tekstil San. Ve Tic. A.S.,Turkey (TR),Fabrics,,Mert Atacan,mertatacan@aycantekstil.com.tr,Seyitnizam Mh. Seyitnizam Cd. No:51/6C Akevler Sit. AK-6 Blok Zeytinburnu,CU 1119212,Control Union Certifications,2024-03-22,Fabrics
AYDAS TEKSTIL INS.NAK.GIDA SAN.VE TIC.LTD.STI.,Turkey (TR),Ladieswear,,,,"15 Temmuz Mah. Cami Yolu Cad. No: 108 Ic Kapi No: 21, Bagcilar",USB 004934,USB Certification,2024-09-27,"T-shirts
singlets (PD0007) - 100% organic cotton (RM0104)"
Aydema Tekstil Otomotiv Danismanlik Insaat Turizm Ithalar Ihracat Sanayi Ve Ticaret Limited Sirketi,Turkey (TR),"Accessories, Babywear, Ladieswear, Children's wear, Men's wear, Home Textiles",,,,Aosb Mahallesi 10001 Sok. No:17 Cigli,ETKO 00040405,ETKO Ekolojik Tarim Kontrol Organizasyonu Ltd Sti,2024-03-21,"Overcoats
blouses (PD0005)Activewear
caps
cardigans (PD0004)Undergarment
head coverings (PD0030)
hosiery (PD0009)Dresses
jackets
kitchen linen
pullovers
robes (PD0006)Workwear
singlets (PD0007)Sweaters
skirts (PD0011)Shirts
sleepwear
sportswear (PD0008)Babies' clothing (PD0013)Babies' accessories (PD0014)Towels
suit- pants (PD0002)T-shirts
toilet linen (PD0017)Other[Slippers] (PD0100)Hats
uniforms (PD0010)Socks
vests (PD0001)Suits"
AYDENIM TEKSTIL SANAYI VE DIS TICARET ANONIM SIRKETI,Turkey (TR),Ladieswear,,,,"Halkali Merkez Mah. Atlas Sok. Digicom Plaza No: 12 /1 Ic Kapi No: 9, Kucukcekmece",USB 004541,USB Certification,2024-09-11,"Pants
trousers (PD0003) 100% organic cotton (RM0104)"
AYDIN MENSUCAT DOSEMELIK KUMAS SAN VE TIC A.S,Turkey (TR),"Yarns, Home Textiles",,,,Ikitelli O.S.B. Mahallesi Eski Turgut Ozal Caddesi No:38 Basaksehir,USB 002029,USB Certification,2024-12-08,"Carpets
bedspreads
floor coverings (PD0022) - 100% organic cotton (RM0104) Blankets
quilts (PD0019) - 100% organic cotton (RM0104) Upholstery (PD0021) - 100% organic cotton (RM0104) Normally Combed Yarns (PD0102) - 100% organic cotton (RM0104)
rugs"
Aydin Rasel ve Orme Kumascilik San. Tic. Ltd. Sti.,Turkey (TR),Fabrics,,,ceren@aydinkumascilik.com,Orhan Gazi Mah. 1714. Sok. Mimsan Sanayi Sitesi No:36 Esenyurt Istanbul,014685,IDFL,2024-03-01,Dyed Fabrics (PC0025) Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104) Organic 53336 Undyed Fabrics (PC0027) Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104) Organic 53336
Aydin Tekstil Ith. Ihr. San. Ve Tic. Ltd. Sti.,Turkey (TR),Garments,,Elif Dalkilic,denetim@aydintextil.com.tr,Osmangazi Mah. Mertler Cad. Sancakli Sk. No: 10 Sancaktepe,CU 1108387,Control Union Certifications,2024-05-22,Garments
Aydinli Moda Tekstil San. Ve Tic. A.S.,Turkey (TR),Garments,,Leyla Buyuk,leyla.buyuk@aydinli.com.tr,Selimpasa Mh. 603. Cd. No: 2 D: 1 Silivri,CU 1249753,Control Union Certifications,2024-09-25,Garments
AYİ VE TİCARET LİMİTED ŞİRKETİ,Turkey (TR),"Fabrics, Home Textiles",,Zeynep AYSAN,zeynep@panayirtekstil.com.tr,HACIEYÜPLÜ MAH. 3136.. SK K. PANAYIR VE PANEV NO: 8 MERKEZEFENDİ,00285593,Ecocert Greenlife,2024-09-08,"Bed linen
bed sheets (PD0015) Woven fabrics (PD0059)"
Aykum Tekstil San. Ve Dis Tic. Ltd. Sti.,Turkey (TR),"Fabrics, Yarns",,Gencay Akkaya,gencay@aykum.com,Beysan Sanayi Sitesi Yakuplu Mh. Dereboyu Cd. No: 30/B Beylikduzu,CU 1077395,Control Union Certifications,2024-01-02,"Dyed fabrics (PC0025)
Greige fabrics (PC0026)
Undyed yarns (PC0031)"
Aylin Tuncar - NS Tekstil,Turkey (TR),Garments,,Oguzcan Degirmenci,oguzcan.degirmenci@outlook.com,Yenisehir Mh. Gaziler Cd. Halil Is Merkezi No: 357/3 D: 61 Konak,CU 1256395,Control Union Certifications,2024-09-21,Garments
Ayngaran Apparels,India (IN),Garments,,Mr. R Sivanesan,siva@ayngaranapparels.com,"291/2A, Nehru Street, 15 Velampalayam,",CU 1216506,Control Union Certifications,2024-03-01,"Babies' apparel (PC0003) Babies' clothing (PD0013) -100.0%Organic Cotton (RM0104) Children's apparel(PC0004)T-shirts
blouses (PD0005) -100.0%Organic Cotton (RM0104) Men's apparel (PC0001) T-shirts
robes (PD0006) -100.0%Organic Cotton (RM0104) Women's apparel(PC0002)Dresses
singlets (PD0007) -100.0%Organic Cotton (RM0104) Men's apparel (PC0001) Shirts
singlets (PD0007) -100.0%Organic Cotton (RM0104) Men's apparel (PC0001) Undergarment
skirts (PD0011) -100.0%Organic Cotton (RM0104)
sleepwear"
Aypam Pamuk Tarim Gida Tic Ltd. Sti.,Turkey (TR),Raw Fibres,,Ramazan Ayan,ramazan.ayan@aypamuk.com,Soke Milas Karayolu 8. Km Soke,CU 1088262,Control Union Certifications,2024-03-10,Fibres
Aysim Tekstil Tur. ve Dis Tic. San. Tic. Ltd. Sti.,Turkey (TR),Garments,,Sabri Hocaoglu,sabri@aysimtekstil.net,Deniz Mh. Yeni Liman Yolu No: 6 Derince,CU 1029107,Control Union Certifications,2024-02-11,Garments
Aysoy Pazarlama Konf. Tekstil San. Tic. Ltd. Sti.,Turkey (TR),"Fabrics, Garments, Accessories",,Goksel Erdogan,sevkiyat@aysoytextile.com,Hacıeyuplu Mh. 3206 Sok. No: 10 Merkezefendi,CU 834162,Control Union Certifications,2024-01-28,"Babies' apparel
Children's apparel
Men's apparel
Undyed fabrics
Undyed yarns
Unisex apparel
Unisex denim apparel
Women's apparel
Worn accessories"
Aysu Tekstil San. ve Tic. A.S.,Turkey (TR),"Fabrics, Garments, Accessories, Home Textiles",,Baran Akcok,baran@aysutekstil.com.tr,Kale Mah. 352 Sk. No: 18/1 Pamukkale,CU 839871,Control Union Certifications,2024-04-20,"Babies' apparel (PC0003)
Carried accessories (PC0011)
Dyed fabrics (PC0025)
Greige fabrics (PC0026)
Home textiles (PC0010)
Toys (PC0024)
Women's apparel (PC0002)
Worn accessories (PC0012)"
AYUSH TRADING,India (IN),"Raw Fibres, Yarns",,,ayushtrading3838@gmail.com,"FIRST FLOOR, F/37 , TIRTH ARCADE, THOL ROAD, KADI",009883,IDFL,2023-12-31,Undyed Fibers (PC0034) Lint Cotton (PD0074) 100% In-Conversion Cotton (RM0103) Organic inconversion 23401 Greige Yarns (PC0030) Open-end yarns (PD0066) 100% Organic Cotton (RM0104) Organic 23401 Greige Yarns (PC0030) Open-end yarns (PD0066) 100% In-Conversion Cotton (RM0103) Organic inconversion 23401 Greige Yarns (PC0030) Combed yarns (PD0068) 100% In-Conversion Cotton (RM0103) Organic inconversion 23401 Greige Yarns (PC0030) Carded yarns (PD0067) 100% Organic Cotton (RM0104) Organic 23401 Undyed Fibers (PC0034) Lint Cotton (PD0074) 100% Organic Cotton (RM0104) Organic 23401 Greige Yarns (PC0030) Combed yarns (PD0068) 100% Organic Cotton (RM0104) Organic 23401
AYVAZOĞLU TEKSTİL UĞUR AYDINLIK,Turkey (TR),"Fabrics, Yarns",,Ugur AYDINLIK,u.aydinlik@gmail.com,Bozburun mah. 7068 sok.no:17-A Merkezefendi,00282831,Ecocert Greenlife,2024-08-23,
Ayyildiz Dokuma Kumas Paz. San. ve Tic. AS.,Turkey (TR),Fabrics,,Esra Yurdakul,esra.yurdakul@ayyildizkumas.com,15 Temmuz Mh. Halkali Cad. 1432 Sk. No: 2-8A Gunesli Bagcilar,CU 856141,Control Union Certifications,2024-08-16,"Dyed fabrics
Greige fabrics"
AZ TEXTILES,Pakistan (PK),"Accessories, Home Textiles",,,,"Plot No. 106/1 & 106/2, Sector No. 27, Korangi Industrial Area, Korangi Town",USB 007053,USB Certification,2024-08-09,"Towels
bed sheets (PD0015) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Hats
bedspreads
caps
caps
caps
handbags
handbags
head coverings (PD0030) - 100% organic cotton (RM0104) Hats
head coverings (PD0030) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Other (PD0100) - (aprons) - 100% organic cotton (RM0104)
head coverings (PD0030) - 96% organic cotton (RM0104) + 4% elastane (RM0160) Hats
kitchen linen
pouches (PD0024) - 100% organic cotton (RM0104) Bags
pouches (PD0024) - 98% organic cotton (RM0104) + 2% elastane (RM0160) Bed linen
quilts (PD0019) - 100% organic cotton (RM0104) Bags
toilet linen (PD0017) - 100% organic cotton (RM0104) Blankets
totes
totes"
AZAD INTERNATIONAL CLOTHING (PVT) LTD,Pakistan (PK),"Children's wear, Ladieswear, Men's wear",,,,"P-230, Millat road, Garden Town 38000 Faisalabad",USB 005881,USB Certification,2024-06-09,"Pants
singlets (PD0007) - 100% organic cotton (RM0104)
trousers (PD0003) - 100% organic cotton (RM0104) T-shirts"
"Azália Têxtil - Malhas e Confecções, Lda",Portugal (PT),Garments,,,geral@azalia.pt,,CB-GOTS-CUC-03- 1064251,Control Union Certifications,2024-03-05,"Women's apparel (PC0002) T-shirts
singlets (PD0007) 100.0%Organic Cotton (RM0104) Organic"
AZEEN AGRO PRIVATE LIMITED,India (IN),Raw Fibres,,,,"NR DIVYABHASKAR, B 202, SAFAL SOLITAIRE CORPORATE PARK, S G HIGHWAY, MAKARBA",223445,Intertek Testing Services,2024-09-19,
Azgard Nine Limited,Pakistan (PK),"Fabrics, Ladieswear, Men's wear, Yarns",,,,"2.5 Km. Off Manga-Raiwind Road,",CU 803682,Control Union Certifications,2024-06-16,"Dyed fabrics (PC0025) Denim fabrics (PD0061) 99.0%Organic Cotton (RM0104) 1.0%Elastane (Spandex) (RM0160) Dyed fabrics (PC0025) Denim fabrics (PD0061) 100.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Denim fabrics (PD0061) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Denim fabrics (PD0061) 16.0%Recycled pre/post-consumer Polyester (RM0187) 2.0%Elastane (Spandex) (RM0160) 82.0%Organic Cotton (RM0104) Dyed fabrics (PC0025) Woven fabrics (PD0059) 100.0%Organic Cotton (RM0104) Greige yarns (PC0030) Open-end yarns (PD0066) 100.0%Organic Cotton (RM0104) Greige yarns (PC0030) Open-end yarns (PD0066) 1.0%Elastane (Spandex) (RM0160) 99.0%Organic Cotton (RM0104) Undyed fabrics (PC0027) Woven fabrics (PD0059) 2.0%Elastane (Spandex) (RM0160) 98.0%Organic Cotton (RM0104) Undyed fibers (PC0034) Lint cotton (PD0074) 100.0%Organic Cotton (RM0104) Unisex denim apparel (PC0009) Pants
trousers (PD0003) 100.0%Organic Cotton (RM0104) Unisex denim apparel (PC0009) Pants
trousers (PD0003) 98.0%Organic Cotton (RM0104) 2.0%Elastane (Spandex)"
azienda agricola santiva di manlio carta,Italy (IT),Raw Fibres,,Manlio Carta,info@santiva.it,"contrada santa maria montagna, 1",ICEA-TX-1999,ICEA Istituto per la Certificazione Etica e Ambientale,2024-10-16,Undyed fibers (PC0034)
AZIENDA FODERAMI DRAGONI SPA,Italy (IT),Fabrics,,,,,ICEA-TX-456,ICEA Istituto per la Certificazione Etica e Ambientale,2024-06-04,"Dyed fabrics (PC0025)
Printed Fabrics (PC0039)
Undyed fabrics (PC0027)"
Azim & Son (Pvt.) Ltd.,Bangladesh (BD),"Children's wear, Ladieswear, Men's wear",,,,,CERES-1081,Ceres,2024-02-13,"Jackets
Overcoats
Trousers (PD0003)
Vests (PD0001) Pants"
Azim & Son (Pvt.) Ltd. Unit-2,Bangladesh (BD),"Ladieswear, Men's wear, Garments",,,,,CERES-0846,Ceres,2024-12-15,"Overcoats / jackets / vests (PD0001)
Pants / trousers (PD0003)
T-shirts / singlets (PD0007)"
Azim Corap San. ve Tic. Ltd. Sti.,Turkey (TR),Socks,,Orhun Bekmezci,orhun@azimsocks.com,Osmangazi Mh. Gazi Cd. No: 23 Esenyurt,CU 1015799,Control Union Certifications,2024-03-02,Unisex apparel
Azmat Apparels Ltd.,Bangladesh (BD),"Babywear, Children's wear, Ladieswear, Men's wear",,,,"62, Kathgara, Ashulia, Savar, 1341, Dhaka, BD-C, Bangladesh, BD",GOTS-20200394,GSCS,2024-09-27,"Pants
blouses (PD0005) Babies' clothing (PD0013) Undergarment
jackets
robes (PD0006) Overall (PD0100)
sleepwear
trousers (PD0003) Overcoats
vests (PD0001) Shirts"
Azram Tekstil Turizm San. Ve Tic. A.S.,Turkey (TR),"Fabrics, Yarns",,Gizem Ergul,muhasebe@azramtekstil.com,Bornova,CU 855198,Control Union Certifications,2024-11-13,"Dyed fabrics
Dyed yarns
Greige fabrics
Greige yarns
Undyed fabrics
Undyed yarns"
AZUR IHRACAT TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,Turkey (TR),"Fabrics, Home Textiles",,,,"Akhan Mah. Ataturk Bul. No:1 Ic Kapi No:1, Pamukkale",USB 004908,USB Certification,2024-09-26,"Towels
kitchen linen
toilet linen (PD0017) - 100% organic cotton (RM0104) Terry fabrics (PD0060) - 100% organic cotton (RM0104)"
Azzurra sas di Palma Francesca,Italy (IT),Accessories,,,,,ICEA-TX-155,ICEA Istituto per la Certificazione Etica e Ambientale,2024-05-13,Worn accessories (PC0012)
Azzurra srl,Italy (IT),Fabrics,,,mt@stamperiaazzurra.it,via stucchi 18 como,1108542,Control Union Certifications,2024-03-03,Woven fabrics 100.0%Organic Cotton
B K International,India (IN),Yarns,,,bkinternational12@gmail.com,"Plot NO.76, Near Post Office , Rohan Road , Village Bajra ludhiana , 141007",016802,IDFL,2024-08-02,Dyed Yarns (PC0029) Carded yarns (PD0067) Organic Cotton (RM0104) GOTS (Organic) 58419 Greige Yarns (PC0030) Carded yarns (PD0067) Organic Cotton (RM0104) GOTS (Organic) 58419
B P Textile Mills,India (IN),"Fabrics, Yarns",,,vinay@bptextilemills.com,"Plot No:.69, The Salem Industrial Co-op Estate, Udayapatti, Salem 636140",015282,IDFL,2024-03-22,"29877 Greige Yarns (PC0030) Normally Combed Yarns (PD0102) Organic Cotton (RM0104) GOTS (Organic)
Dyed Fabrics (PC0025) Woven Fabrics (PD0059) Organic Cotton (RM0104) GOTS (Organic) 52101"
B-B Tekstil San.ve Dis Tic. Ltd. Sti.,Turkey (TR),"Babywear, Garments, Ladieswear, Men's wear",,Emre Fidel Berber,fidel@b-b.com.tr,Seyrantepe Mah. Ibrahim Karaoglanoglu Cad. No: 95/4 Kagithane,CU 819076,Control Union Certifications,2024-06-27,"Babies' apparel
Home textiles
Men's apparel
Undyed yarns
Unisex apparel
Women's apparel"
B. D. YARN PVT. LTD,India (IN),Yarns,,,,"65/48, 1ST FLOOR, NEW ROHTAK ROAD, KAROL BAGH",222963,Intertek Testing Services,2024-06-11,Dyed yarns | PC0029 Greige yarns | PC0030
B. SOUSA DIAS & FILHOS S.A,Portugal (PT),Home Textiles,,,,,CB-GOTS-CUC-03- 1017282,Control Union Certifications,2023-12-28,"Home textiles Bed linen
bed sheets 100.0% Organic Cotton Organic Home textiles Blankets
bedspreads
kitchen linen
quilts 100.0% Organic Cotton Organic Home textiles Terry fabrics 100.0% Organic Cotton Organic Home textiles Towels
robes 100.0% Organic Cotton Organic
sleepwear
toilet linen 100.0% Organic Cotton Organic Home textiles Undergarment"
B.H.I.S Apparels Limited,Bangladesh (BD),"Children's wear, Ladieswear, Men's wear",,Ziaur Rahman,,,GCL-301587,GCL International,2024-03-14,Men's Apparel (PC0001) [Shirts blouses (PD0005) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)] Women's Apparel (PC0002) [Pants trousers (PD0003) 100% Organic Cotton (RM0104)] Children's Apparel (PC0004) [T shirts singlets (PD0007) 96% Organic Cotton (RM0104) + 4% Viscose (rayon) (RM0238)] Men's Apparel (PC0001) [T shirts singlets (PD0007) 95% Organic Cotton (RM0104) + 5% Modal (RM0230)] Women's Apparel (PC0002) [Shirts blouses (PD0005) 95% Organic Cotton (RM0104) + 5% Lyocell (RM0226)] Children's Apparel (PC0004) [Pants trousers (PD0003) 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160)] Men's Apparel (PC0001) [Workwear uniforms (PD0010) 97% Organic Cotton (RM0104) + 3% Viscose (rayon) (RM0238)] Women's Apparel (PC0002) [T shirts singlets (PD0007) 95% Organic Cotton (RM0104) + 5% Lyocell (RM0226)] Children's Apparel (PC0004) [Workwear uniforms (PD0010) 100% Organic Cotton (RM0104)] Men's Apparel (PC0001) [Pants trousers (PD0003) 90% Organic Cotton (RM0104) + 10% Recycled Pre/Post Consumer Polyester (RM0187)] Women's Apparel (PC0002) [T shirts singlets (PD0007) 90% Organic Cotton (RM0104) + 10% Recycled Pre/Post Consumer Polyester (RM0187)] Children's Apparel (PC0004) [Shirts blouses (PD0005) 90% Organic Cotton (RM0104) + 10% Recycled Pre/Post Consumer Polyester (RM0187)] Men's Apparel (PC0001) [Pants trousers (PD0003) 75% Organic Cotton (RM0104) + 25% Recycled Pre/Post Consumer Polyester (RM0187)] Women's Apparel (PC0002) [Shirts blouses (PD0005) 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160)] Men's Apparel (PC0001) [Pants trousers (PD0003) 70% Organic Cotton (RM0104) + 20% Recycled Pre/Post Consumer Polyester (RM0187) + 10% Elastane (Spandex) (RM0160)]
B.I.R. Bustese Industrie Riunite srl,Italy (IT),Fabrics,,Luisella Pontiggia,luisellepontiggia@birsrl.it,,ICEA-TX-873,ICEA Istituto per la Certificazione Etica e Ambientale,2024-07-14,Undyed fabrics (PC0027)
B.K. Fashions,India (IN),"Children's wear, Fabrics, Ladieswear, Accessories, Product category (other)",,,,"B/105 & 114, Sector 67 Noida Uttar Pradesh India 201301",190610-GOTS,Intertek Testing Services,2024-11-15,"Woven fabrics Workwear
blouses Activewear
caps
head coverings
jackets
shawls
singlets Overcoats
skirts Pants
sportswear Scarves
trousers Shirts
uniforms T-shirts
veils Hats
vests Dresses"
B.K. Velvet,India (IN),Fabrics,,Mr. Baldev Raj,md@bkvelvet.com,Near Village Ugra Kheri Turn Sanoli Road Vidyanand Colony,CU 1269748,Control Union Certifications,2024-10-25,Greige fabrics (PC0026) Woven fabrics (PD0059) -100.0% Organic Cotton (RM0104)
